country_code_BACI,country_name,iso3,AFG,ALB,DZA,AGO,AZE,ARG,AUS,AUT,BHS,BHR,BGD,ARM,BRB,BEL,BMU,BOL,BIH,BRA,BLZ,VGB,BRN,BGR,MMR,BLR,KHM,CMR,CAN,CYM,CAF,LKA,TCD,CHL,CHN,COL,COG,COD,CRI,HRV,CUB,CYP,CZE,BEN,DNK,DOM,ECU,SLV,GNQ,ETH,EST,FJI,FIN,FRA,PYF,GAB,GEO,GMB,DEU,GHA,GRC,GRL,GTM,GIN,GUY,HTI,HND,HKG,HUN,ISL,IDN,IRN,IRQ,IRL,ISR,ITA,CIV,JAM,JPN,KAZ,JOR,KEN,PRK,KOR,KWT,KGZ,LAO,LBN,LVA,LBR,LBY,LTU,MAC,MDG,MWI,MYS,MDV,MLI,MLT,MRT,MUS,MEX,S19,MNG,MDA,MAR,MOZ,OMN,NPL,NLD,ANT,ABW,NCL,NZL,NIC,NER,NGA,NOR,PAK,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,ROU,RUS,SAU,SEN,SYC,SLE,IND,SGP,SVK,VNM,SVN,ZA1,ZWE,ESP,SDN,SUR,SWE,CHE,SYR,TJK,THA,TGO,TTO,ARE,TUN,TUR,TKM,UGA,UKR,MKD,EGY,GBR,TZA,USA,PUS,BFA,URY,UZB,VEN,YEM,SCG,ZMB
490,"Other Asia, nes",S19,0,.21818182,0,0,0,0,0,0,0,0,0,0,.2631579,.38636363,0,0,0,0,0,0,0,0,.14285715,0,0,0,.15909091,0,0,0,0,.21666667,.25,0,0,0,0,0,0,0,0,0,0,0,0,0,.12258065,0,0,.15909091,0,0,0,0,0,0,.20754717,.15909091,.16666667,0,0,0,0,0,0,0,0,.11111111,0,0,0,0,0,0,0,0,0,0,0,0,0,.11242604,.10091743,0,0,0,0,0,0,0,0,0,0,0,0,0,.12800001,0,0,0,0,0,.13978495,0,.21666667,0,0,.15909091,0,0,.2631579,.25,.14,0,0,.11023622,0,0,.11764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.34,.18110237,0,0,0,.11363637,0,0,0,0,.16438356,.18181819,.13265306,0,.12857144,0,0,0,0,.1724138,.18333334,0,0,0,0,0,0,0,0,0,.14285715,.14399999
496,Mongolia,MNG,0,0,0,.13907285,0,.10126583,0,0,0,0,.10679612,0,0,0,.15189873,0,.12658228,.12037037,0,0,0,0,0,0,.16504854,0,0,0,0,0,0,0,0,0,0,0,.16216215,0,0,.14285715,0,0,0,.15306123,0,0,0,0,0,0,0,.15189873,0,0,0,0,0,0,0,0,0,0,0,.11392405,.10508475,0,.11336032,.11392405,0,0,0,0,0,0,0,.11061947,0,.10843374,0,0,0,0,0,.11392405,0,0,.11392405,.10900474,0,0,.12676056,0,.10784314,.15151516,.13970588,0,0,0,.11255411,.10447761,0,0,.11827957,.12658228,0,0,.1559633,0,.10126583,0,0,0,0,0,0,.11023622,0,0,0,.11707317,0,.1056338,0,0,0,0,0,.11392405,.11392405,0,0,0,0,0,.10212766,0,0,0,0,0,0,.10071942,0,0,0,.10126583,0,0,0,0,0,0,.1559633,0,0,0,0,0,0,0,0,0,.10126583,0,0,0,0
498,Rep. of Moldova,MDA,0,.13978495,0,.30463576,0,.17204301,.12432432,0,.10091743,0,0,0,.12903225,.10752688,.36559141,.16216215,0,0,.18232045,0,.12903225,0,.1827957,0,0,0,0,0,0,.15286624,.15841584,.1827957,.12903225,0,0,0,.20945945,0,0,.14285715,0,0,0,.33673468,0,.16129032,.27096775,0,.1496063,0,0,.39784947,0,.10752688,0,.14102565,.1827957,.10752688,.19354838,0,.13833992,0,.21428572,.22580644,.13898306,.29838711,.13360325,.32258064,.12714776,.23904383,.16300941,0,.13978495,0,.10752688,0,0,.30107528,.11504425,0,0,.18343195,.13761468,.39784947,0,0,.32258064,.13744076,0,0,.31690142,.18141593,.12745099,.3131313,.33823529,.20967741,.41600001,.19354838,.13852814,.17910448,.13978495,.11827957,0,.24731183,.15053764,0,.32110092,.21505377,.1392405,0,0,.13978495,.28999999,0,0,.32283464,.11538462,.16129032,.37815127,.15609756,.18902439,.28873238,0,.10277778,.15217391,.16044776,.17204301,.24731183,0,0,.18442623,0,0,0,.14893617,.13978495,.16535433,0,.13978495,.21578947,.10752688,0,0,0,0,.29032257,0,.21428572,.21052632,.15053764,.12903225,0,.32110092,.17132868,.28448275,.11827957,0,0,0,.11827957,0,0,.37341774,0,0,.14285715,.184
504,Morocco,MAR,0,.11111111,0,.23841059,0,.20833333,.1027027,.18000001,.13761468,0,.13592233,0,.125,0,.2638889,.11824324,.15277778,0,.1436464,0,0,0,.17857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.13714285,0,0,0,.1632653,0,0,.13548388,0,.11417323,0,0,.28947368,0,0,0,.12820514,0,0,0,0,0,.125,.11538462,.15277778,.10169491,.15322581,0,0,0,.11155379,0,0,0,0,.19444445,0,0,.12048193,0,0,.20952381,0,.16513762,.2638889,0,0,.22222222,.11374407,0,0,.14084508,.15044248,.12745099,.24242425,.18382353,.16129032,.13600001,.1388889,0,.13930348,0,.12658228,.24731183,0,.1388889,0,.19266056,.15277778,0,0,0,0,.19,0,0,.17322835,.13461539,0,.20168068,0,.14634146,.15492958,.11111111,0,.11413044,0,.14117648,.15789473,0,0,.12295082,.10382514,0,0,.10212766,.125,0,0,0,.11052632,0,0,0,0,0,.15068494,0,.1122449,0,.15277778,.2638889,0,.17431192,.1013986,.13793103,.1388889,0,.16763006,0,.10344828,0,0,.1392405,0,.1097561,.12380952,.112
508,Mozambique,MOZ,0,0,0,.10596026,0,.17142858,0,0,0,0,0,0,.2,.16666667,.14492753,0,0,0,0,0,.13333334,0,.16666667,0,0,0,0,0,0,0,0,0,.15000001,0,.15000001,0,0,.15000001,0,0,0,0,0,.1122449,0,0,.11612903,0,0,0,0,.15789473,0,0,0,0,.21666667,.16666667,.18333334,0,0,.11666667,0,.23333333,0,.13709678,0,0,0,.11155379,0,0,0,0,.18333334,0,0,0,0,0,0,.10650887,0,.11666667,0,0,.13333334,0,0,0,.14788732,0,0,0,0,0,.176,0,0,0,.21666667,0,.15053764,.1388889,0,.11666667,.10091743,.18333334,0,0,.16666667,.13333334,.17,0,0,.11023622,0,0,.10084034,0,0,.11971831,.2,0,.11413044,0,.14117648,.15789473,0,0,0,0,0,0,0,.21666667,.14173229,0,.15000001,0,.15000001,0,0,0,0,.10958904,0,.17346939,0,.11428571,0,0,0,0,.23275863,0,0,0,0,0,0,0,.12025317,.13333334,0,.13333334,.16
512,Oman,OMN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.11111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.22580644,.11111111,0,0,.44999999,0,0,0,0,0,0,0,0,0,0,0,0,.11864407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1724138,0,0,0,0,0,0,.11666667,0,0,0,0,.35294119,0,0,0,0,0,0,0,.19354838,0,0,0,0,.2,0,0,0,0,0,.10869565,.11764706,0,0,0,0,0,0,0,0,.11111111,0,.16666667,0,0,0,.1891892,0,.13333334,0,0,0,0,0,0,0,0,.11666667,0,0,0,0,0,0,0,.36842105,0,0,0
524,Nepal,NPL,0,0,0,.23841059,0,.14678898,0,.1559633,0,0,0,0,.14678898,0,.29357797,.1554054,.10091743,.10091743,.14917128,.12962963,0,0,.12844037,0,.11009175,.11009175,0,0,0,0,.16584158,.11926606,0,0,0,.14723927,.23648648,0,0,.14857143,0,0,0,.30275229,0,.12844037,.22580644,0,.16141732,0,0,.30275229,0,0,0,.12179487,.11926606,0,0,0,.17391305,0,.22527473,.14678898,.23389831,.28225806,.15789473,.27522936,.11340206,.19521913,.16614421,0,0,0,0,.12831858,.10457516,.22935779,.16814159,0,0,.15384616,0,.26605505,.14767933,0,.23853211,.17061612,0,0,.3309859,.17256637,.16666667,.34862384,.2647059,.21774194,.40000001,.1559633,.12987013,.19900498,0,.1559633,.32110092,.19266056,.10091743,0,0,.17431192,.1329114,0,0,0,.21100917,0,0,.2992126,0,.11009175,.35294119,.18536586,.21341464,.28873238,0,.10555556,.13043478,.16044776,.13761468,.16513762,0,0,.14754099,0,.11683849,0,.14468086,.11009175,.1496063,0,0,.24210526,0,0,0,0,0,.22018349,0,.19266056,.21862349,.1559633,.11926606,0,0,.2062937,.22413793,0,0,.12716763,0,.11926606,0,0,.24050634,0,0,.21100917,.168
528,Netherlands,NLD,0,0,0,.12582782,0,.12857144,0,0,0,0,0,0,.14035088,.11627907,.27536231,0,.18367347,0,0,0,.10869565,0,.16666667,0,0,.11904762,0,0,0,0,0,.16666667,.11904762,0,0,0,.11486486,0,0,0,0,0,0,.17346939,0,0,.16774194,0,0,.14285715,0,.22368421,0,0,0,0,.11320755,0,.16666667,0,0,0,.14285715,.1923077,0,.16129032,0,.22222222,0,.11155379,.10344828,0,0,0,0,0,0,.19277108,0,0,0,.10059172,.13761468,.30000001,0,0,.25,0,0,0,.16901408,0,0,.15151516,.13235295,.14516129,.2,.23809524,0,.10447761,.15909091,0,.21505377,.15277778,.18333334,0,.17431192,0,0,0,.14035088,0,.18000001,0,0,.15748031,0,.14285715,.2184874,.10243902,0,.11971831,.14285715,0,0,0,.14117648,.14473684,0,0,.10245901,0,0,0,0,.22,0,0,0,.1368421,0,0,0,0,0,.26027396,0,.14285715,0,.11428571,.12857144,0,.1559633,.10489511,.18103448,.16666667,0,0,0,0,0,0,.16455697,0,0,.11428571,.16
530,Netherlands Antilles (...2010),ANT,0,0,0,.20253165,0,0,0,0,0,.1080402,0,.11697248,0,0,0,.125,0,0,.17679559,.16666667,0,0,.12658228,.15677966,0,0,0,.11742424,0,.12658228,.18811882,.12025317,0,0,0,.12883435,.21518987,0,0,.13714285,.13776723,0,.1178344,.12658228,0,.12658228,.12025317,0,.16141732,0,0,.12025317,0,0,.10411622,.11392405,.10126583,0,0,0,.11067194,0,.15934066,0,.23728813,.18987341,.1659919,0,.17869416,.30677292,.13479623,.12025317,0,0,0,.13274336,0,0,.12658228,.19064748,0,.13609467,0,.11392405,.19409283,0,0,.1042654,0,0,.22151899,.18141593,.18137255,.1392405,.16455697,.10759494,.1329114,0,.22077923,.1442786,0,.10126583,.1392405,0,0,0,.1329114,0,0,0,0,0,.11392405,.11633664,.125,.1329114,.10096154,0,.11392405,.2,.19512194,.34810126,0,.13611111,.19565217,.16044776,.1329114,0,0,0,.15983607,0,.21649484,0,.14468086,0,.10126583,.36875001,0,.15789473,0,.13669065,.12380952,0,0,0,0,0,.31174091,0,0,0,.15822785,.11188811,.10759494,0,.10043668,0,.10550459,0,0,0,0,0,.10162602,.12025317,.1392405
533,Aruba,ABW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.11111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.16129032,.12962963,0,0,.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.10344828,0,0,0,0,0,0,0,.35294119,0,0,0,0,0,0,0,0,0,0,0,.12903225,0,0,0,0,.13333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.13333334,0,0,0,.10810811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.21052632,0,0,0
540,New Caledonia,NCL,0,.15789473,0,0,0,0,0,0,0,0,0,0,0,.24561404,0,0,.10526316,0,0,0,.10526316,0,.13095239,0,0,0,0,0,0,0,0,.15000001,.19298245,0,0,0,0,0,0,.10857143,0,0,0,0,.10526316,0,.14838709,0,0,.19298245,0,0,0,0,0,0,.12280702,0,.19298245,0,0,0,0,0,0,0,0,0,0,0,0,0,.14130434,0,0,0,0,0,.13274336,0,0,.18343195,.11009175,0,0,0,0,0,0,0,0,0,0,0,.10294118,0,.12800001,0,0,0,.2631579,0,0,0,.16666667,0,0,.14035088,0,0,0,.19298245,.15000001,0,0,.11023622,0,0,.13445379,0,.11585366,0,0,0,0,0,.11764706,0,0,0,0,0,0,0,0,.2631579,.1496063,0,0,0,0,0,0,0,0,.21917808,.14035088,.24489796,0,.17142858,.12857144,.1125,0,0,.23275863,.18333334,0,0,0,.11494253,0,.10606061,0,0,0,0,.13600001
554,New Zealand,NZL,.12121212,.12727273,0,0,0,0,0,0,0,0,0,0,.21052632,.18604651,0,0,0,0,0,0,0,0,.11904762,0,0,0,0,0,0,0,0,.25,.34146342,.24242425,.24242425,0,0,0,0,0,0,0,0,0,.15151516,.11392405,0,0,0,.30303031,0,0,0,.21212122,0,0,.26415095,.18181819,0,.12121212,0,0,0,.13461539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.15151516,.12121212,0,0,0,0,0,0,0,0,0,0,.25,0,.13978495,0,.13333334,0,0,0,0,0,.19298245,0,0,0,0,0,0,.12121212,0,0,0,0,.21212122,0,0,0,0,0,0,.15151516,0,0,0,.15151516,0,.18000001,0,0,.12962963,0,0,0,0,0,0,.12328767,.15151516,.1122449,0,0,0,0,0,0,.11206897,.13333334,0,0,0,0,0,0,0,.15151516,0,0,0
558,Nicaragua,NIC,0,0,0,.18543047,0,.11,.17297298,0,.16972478,0,0,0,.19,.12,.19,.12837838,0,0,.13259669,.11481482,.15000001,0,.22,.12288135,.14563107,0,0,.125,0,.14012739,0,.18000001,.14,0,0,.17791411,.28378379,.13,0,.17142858,0,0,0,.31,0,.23,.23225807,0,.15748031,0,0,.25,0,0,0,.12179487,.13,.12,.14,0,.16996047,0,.23076923,.2,0,.32258064,.12955466,.2,.12027492,.17131475,.12852664,0,.17,0,0,0,0,.31,.14159292,0,.11428571,.22485207,.18348624,.15000001,0,0,.17,.17061612,0,0,.18309858,.17699115,.16176471,.13,.20588236,.26612905,.248,.11,.14718615,.15422885,.14,0,.28999999,.19,.17,0,.21100917,.18000001,.11392405,0,.15000001,0,0,.11881188,0,.22047244,.15384616,0,.22689076,.20487805,.17682926,.1971831,0,.11666667,0,.14925373,.23999999,.15000001,0,0,.12295082,0,0,0,.11489362,.16,.16535433,0,0,.24736843,.11,.10431655,0,0,0,.2,0,.25999999,.13360325,.16,.11,.15000001,.18348624,.13286713,.31034482,.18000001,.13100436,.18497109,0,.16,.18095239,0,.18987341,0,.1300813,.22857143,.23999999
562,Niger,NER,0,0,0,0,0,0,.22029702,0,.22524753,.34158415,.10148515,.54587156,0,0,0,.26732674,0,.10148515,.12623763,.27475247,0,0,0,.21287128,.11881188,0,0,.28217822,.28217822,.14356436,0,0,0,0,0,.15841584,.17079207,0,0,.15841584,.30641329,.42829457,.39356434,0,0,0,.11386139,.37623763,.23762377,0,.24257426,0,.44880176,0,.39709443,.11386139,0,0,0,0,.23267327,0,.21534653,0,.12128713,.10396039,.24009901,0,.2970297,.16089109,.23019803,.19306931,0,0,0,.24504951,.30501089,0,.1509901,.19554456,0,.17326732,0,0,.14851485,0,0,.2029703,0,0,0,.24752475,.20544554,0,0,.12623763,0,0,.16584158,.15841584,0,0,0,0,0,0,0,0,.11633664,0,0,0,.11881188,0,.16584158,0,.25990099,0,0,.15346535,.14108911,0,0,.34405941,.11138614,.19554456,0,0,0,0,.16831683,.15594059,.15594059,0,.21534653,0,.14356436,.13118812,0,.21287128,0,.28217822,.28960395,.25495049,0,0,0,0,.15594059,0,0,.10643564,0,.20049505,.10396039,0,.22029702,.21287128,.43119267,0,.12128713,0,0,0,.21782178,.11633664,.12128713
566,Nigeria,NGA,0,0,0,.125,0,0,.14594595,0,.17889908,.16834171,.11904762,.15137614,0,0,0,.17905405,0,.16071428,.13259669,.15555556,0,0,0,.1779661,0,0,0,.26893941,.13166144,.19047619,.10643564,0,0,0,0,.125,.125,0,0,.14857143,.15201901,.14534883,.18471338,0,0,0,.125,.14749999,.21259843,0,.28699553,0,.14379086,0,.15012106,.16666667,0,0,0,0,.1541502,0,0,0,0,0,.1659919,0,.11683849,.16334662,0,0,.10714286,0,.16666667,.13274336,.10239651,0,.11309524,0,.11309524,.15384616,0,0,.14767933,0,0,0,0,0,0,.15929204,.2009804,0,.10714286,0,0,0,.11255411,.12935324,0,0,0,0,0,0,0,0,.125,0,0,0,0,.16584158,0,0,.23076923,0,0,.12195122,.16666667,0,0,.2,.125,.13432837,0,0,.13095239,0,.20081967,.3114754,0,0,.17021276,0,.16071428,.14880952,0,0,0,.20503597,.16190477,.26460481,0,0,0,0,0,0,0,.11309524,0,.10489511,.11309524,0,.23580787,.15606937,.15137614,0,.17857143,0,0,0,.26016259,0,.125
579,Norway,NOR,0,.12598425,0,.25827813,0,.15748031,.12972973,.12598425,.12844037,0,.10236221,0,0,.11811024,.29133859,.16216215,0,0,.14917128,.12592593,0,0,.15748031,.11016949,0,0,0,0,0,0,.19554456,.11023622,0,0,0,.1595092,.22972973,0,0,.18857142,0,0,.11146497,.26771653,0,0,.32258064,0,.13385826,0,0,.24409449,0,0,0,.13461539,0,0,0,0,.19367589,0,.27472529,0,.2,.32283464,.14574899,.29133859,.12714776,.23505977,.2539185,.1192053,.16535433,0,0,.1460177,.10675381,.18897638,.15748031,0,0,.24852072,.15748031,.20472442,.13502109,0,.22834645,.25592417,0,0,.34507042,.17699115,.15196079,.23622048,.29411766,.24409449,.36220473,.10236221,.16017316,.17910448,.11023622,.11023622,.32283464,.17322835,.11023622,0,.2992126,.15748031,.1329114,0,.11023622,0,.22047244,0,0,0,.16826923,0,.40944883,.2,.17682926,.28873238,0,.13611111,.14673913,.18283582,.17322835,.13385826,0,0,.18442623,0,.12714776,0,.1574468,.11811024,0,0,0,.2736842,0,.12589929,.12063492,0,0,.22047244,0,.18897638,.20242915,0,.11811024,.12598425,.30708662,.23426573,.27559054,0,.11790393,.1734104,0,.11023622,0,0,.32911393,0,0,.17322835,.22047244
586,Pakistan,PAK,0,0,0,.16826923,0,0,.32692307,0,.39449543,.18090452,.14423077,.19954129,0,0,0,.2331081,0,0,.22115384,.21111111,0,0,0,.23305085,.13942307,0,0,.28787878,.16614421,.27403846,.12128713,0,0,0,0,.15384616,.24038461,0,0,.17307693,.18052256,.16085272,.3121019,0,0,.14423077,.15384616,.22750001,.2519685,0,.25560537,.11057692,.19607843,0,.18159807,.14903846,0,0,0,0,.26877472,0,.22596154,0,.12542373,.125,.21862349,0,.23024055,.17131475,.13793103,.23557693,.1201923,0,.16346154,.18141593,.16122004,0,.13942307,0,.10096154,.26923078,.15865384,0,.13502109,0,0,.28909951,0,0,0,.28318584,.25,0,.13942307,.15384616,.13942307,0,.16017316,.1923077,0,0,.11538462,.13461539,0,0,0,0,.10096154,0,0,0,.15384616,.25990099,.23076923,.16826923,0,0,.11057692,.20673077,.21153846,0,0,.26111111,.13942307,.21268657,.10096154,0,0,0,.15163934,.15384616,.10996564,0,.22978723,0,.17788461,0,0,.23557693,0,.2086331,.1936508,.25429553,0,0,0,.11057692,.17004049,0,.10096154,.11057692,0,.18181819,.14903846,.11538462,.20087336,.3125,.17889908,0,.1298077,0,.15384616,0,.27235773,.14423077,.15865384
591,Panama,PAN,0,0,0,0,0,.17142858,0,0,0,0,0,0,0,0,.14492753,0,.14285715,0,0,0,.13043478,0,0,0,0,.19354838,0,0,0,0,0,0,.14634146,0,.19354838,0,0,0,.11428571,0,0,0,0,.1122449,0,0,0,0,0,0,0,.17105263,0,0,0,0,0,0,.12962963,0,0,.19354838,0,.1923077,0,0,0,.11111111,0,0,0,0,0,0,.11864407,0,0,.14457831,0,0,0,0,0,.2,0,.12903225,.15384616,0,0,0,0,0,0,.1010101,.10294118,0,.14399999,.25806451,0,0,0,0,.16129032,0,0,.19354838,.11009175,.14285715,0,.12903225,0,.12121212,0,0,0,0,0,0,.11764706,0,0,0,.12903225,0,0,0,0,0,.15217391,.22580644,0,0,0,.12903225,0,0,0,0,.12962963,0,.16129032,0,0,0,.24324325,.12328767,0,0,0,0,0,0,.10091743,0,0,0,0,0,0,0,0,0,.10126583,.22580644,0,0,0
598,Papua New Guinea,PNG,0,.16806723,0,.29801324,0,.16806723,.14594595,.12605043,.1146789,0,.14285715,0,.15126051,0,.36974791,.1858108,0,0,.17127071,.12222222,0,0,.18487395,.11016949,0,0,0,0,0,0,.21039604,.11764706,.10084034,0,0,.17791411,.23648648,0,0,.14857143,0,0,0,.31092438,0,.1092437,.44516128,0,.15748031,0,0,.3277311,0,0,0,0,0,0,.1092437,0,.22529644,0,.27472529,.11764706,.24067797,.33064517,.15789473,.31932774,.12714776,.23904383,.27586207,0,.17647059,0,0,.12831858,.11111111,.2184874,.11764706,0,0,.21893491,.20168068,.26890758,.16877638,0,.26050422,.20379147,0,0,.3943662,.2079646,.15686275,.36134455,.33823529,.23387097,.42399999,.15126051,.16450216,.24875621,.11764706,0,.37815127,.20168068,.10084034,0,.35294119,.2184874,.11392405,0,.13445379,0,.22689076,0,0,.40944883,.11057692,.11764706,0,.22439024,.21341464,.26760563,0,.10833333,.19565217,.22014925,.15966387,.19327731,0,0,.22540984,0,.14432989,0,.14042553,.15126051,.18110237,0,.11764706,.30526316,0,0,.11111111,0,0,.36974791,0,.24369748,.2388664,.17647059,.23529412,0,.41176471,.26573426,.26890758,0,0,.15028901,0,.2184874,0,0,.3607595,0,0,.15126051,.22400001
600,Paraguay,PRY,0,0,0,.20487805,0,.11219512,.17073171,0,.19266056,.11809045,0,.12614679,0,0,.15121952,.20945945,0,.15121952,.18048781,.2,0,0,0,.19491525,.13170731,0,0,.13257575,.13479623,.10731708,.28465346,0,0,0,0,.28292683,.27804878,0,0,.24390244,.16627078,.10465116,.20063694,.17560975,0,.10731708,.1902439,.1725,.19685039,0,0,.13658537,.13725491,0,.12832929,.14146341,0,0,0,0,.22529644,0,.30731708,0,.33898306,.2292683,.22267206,.16097561,.18556701,.33466136,.26959246,.14634146,0,0,0,.18584071,.19389978,.1902439,.13658537,.10431655,0,.21951219,0,.11219512,.23206751,0,.11219512,.30331755,0,0,.2682927,.25663716,.20975609,.17560975,.2,.18536586,.2,0,.2857143,.23414634,0,.11707317,.15609756,0,0,0,.18536586,.10243902,.2,0,0,0,.20487805,.15346535,.12195122,.2,.20673077,0,.22439024,0,.20975609,.2,0,.2,.20975609,.26865673,.10731708,.12682927,0,0,.25409836,.11707317,.24398625,0,.18723404,0,.16585366,.17560975,0,.36097562,0,.15467626,.15238096,.10996564,0,.12682927,0,.13658537,.3319838,0,0,0,.1902439,.22377622,.16585366,0,.12227074,.22439024,.11009175,0,.11219512,0,.29756099,0,.13821138,.10243902,.13170731
604,Peru,PER,0,0,0,.19512194,0,0,.22702703,0,.22477064,.10050251,.12804878,.12614679,.1402439,0,0,.24324325,0,0,.18232045,.13703704,0,0,.24390244,.14406779,0,0,0,.16287878,0,.37195122,.17326732,.15243903,.10365853,0,0,.19512194,.28658536,.10365853,0,.17714286,.12351544,0,.14012739,.18292683,0,.15243903,.25,.1725,.13779527,0,.10762332,.17073171,.12200436,0,0,.15853658,.11585366,0,.11585366,0,.23715416,0,.25274727,.1097561,.15932204,.25,.15384616,.10365853,.13745704,.26294822,.21003135,0,.15853658,0,.12804878,.17256637,.12418301,.16463415,.1402439,0,.14634146,.31360948,.20121951,0,.16877638,0,.10365853,.19905214,0,0,.18292683,.18584071,.15686275,.15853658,.2987805,.14634146,.27439025,0,.23376623,.26368159,0,0,.18902439,.14634146,0,0,.21341464,0,.19512194,0,.11585366,0,.17682926,.14108911,.16666667,.17682926,.21153846,0,.21341464,.20975609,0,.20731707,0,.175,.20108695,.20522387,.12195122,.1097561,0,0,.17622951,.18032786,.10652921,0,.17021276,.1097561,.23170732,.13414635,0,.26842105,0,.10431655,.12380952,0,0,.16463415,0,.20731707,.1902834,.12804878,.15853658,.10365853,.17073171,.25874126,.23780487,.11585366,.13100436,.23121387,.10550459,.18902439,.15243903,0,.23780487,0,.199187,.20121951,.21951219
608,Philippines,PHL,0,0,0,.29801324,0,.1056338,0,0,.10091743,0,0,0,0,0,.26760563,.15878378,0,0,.18232045,0,0,0,.12676056,0,.11267605,0,0,0,0,.14649682,.22524753,.12676056,0,0,0,.1411043,.30405405,.1056338,0,.17142858,.10451306,0,.10828026,.30985916,0,.12676056,.24516129,0,.20472442,0,0,.25352111,0,0,0,.12179487,.1056338,0,0,0,.15810277,0,.21978022,.14084508,.27457628,.3028169,.14979757,.27464789,.16151203,.32270917,.16614421,0,0,0,0,.1238938,0,.17605634,0,.13309352,0,.19526628,0,.23239437,.16877638,0,.19014084,.17535545,0,0,0,.16814159,.16666667,.24647887,.32394367,.19014084,.29577464,.11267605,.23376623,.17910448,0,.1056338,.28873238,.15492958,.11971831,0,.28873238,.11971831,.34810126,0,0,0,.1971831,0,0,.28873238,0,0,.26760563,.2,.20731707,0,0,.14444445,.20108695,.22014925,.1056338,.11971831,0,0,.2090164,0,.20274915,0,.14893617,0,.13380282,.19374999,0,.21578947,0,0,.11746032,0,0,.14788732,0,.13380282,.34412956,0,0,0,.34507042,.16083916,.16197184,0,.1048035,.11560693,0,0,0,0,.39240506,0,.12195122,0,.13380282
616,Poland,POL,0,0,0,0,0,.11428571,0,0,0,0,0,0,.14035088,0,0,0,0,0,0,0,.10869565,0,0,0,0,0,0,0,0,0,0,.2,.24390244,.2,.23333333,0,0,0,0,0,0,0,0,0,0,.12658228,0,0,0,0,0,0,0,.16666667,0,0,.2264151,.38709676,.11111111,.16666667,0,.2,0,.15384616,0,.11290322,0,0,0,0,0,0,0,0,.11864407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.13333334,0,0,0,0,0,.11111111,.2,.2,0,.14285715,0,.13333334,0,.21212122,0,0,0,0,0,.12903225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.14814815,0,0,0,0,0,.10810811,0,0,.13265306,0,0,0,0,0,0,.12931034,.15000001,0,0,0,0,0,0,0,.26666668,0,0,0
620,Portugal,PRT,0,0,0,.18888889,0,0,.18611111,0,.18611111,.38944724,0,.34862384,0,0,0,.40555555,0,0,.26111111,.37777779,0,0,0,.24722221,.12777779,0,0,.29722223,.20277777,.19722222,.35891089,0,0,0,0,.19166666,.17777778,0,0,.19444445,.4631829,.34302327,.37222221,.11388889,0,0,.18611111,.37,.36666667,0,.25,.11111111,.32461873,0,.27118644,.13611111,0,0,0,0,.30000001,0,.21111111,0,.22222222,.15000001,.33888888,0,.42500001,.26111111,.25833333,.11111111,.11388889,0,0,.18888889,.33769062,0,.125,.15277778,.10277778,.18888889,0,0,.20555556,0,0,.2361111,0,0,.14444445,.3611111,.29722223,0,.16944444,.14166667,.12777779,0,.29444444,.24444444,0,0,.10277778,0,0,0,.10555556,0,.13611111,0,0,0,.11666667,.34405941,.2,.13611111,.26111111,0,.10833333,.2,.175,.14444445,0,0,.18055555,.3361111,0,0,0,0,.39166668,.22222222,.23333333,0,.3361111,0,.12222222,0,0,.23888889,0,.41944444,.40555555,.30000001,0,0,0,0,.25555557,0,0,.10555556,.11666667,.34166667,.10555556,0,.28611112,.19444445,.25,0,.13055556,0,.17777778,0,.25277779,0,.11944444
